lat:  -72.6460 lon: -111.6639 x: 1143 y: 1618 file:  qush-a-Ant09-224-224.sir backscat:   -9.940 contrast: -10.8285
lat:  -72.6460 lon: -111.6639 x: 1143 y: 1618 file:  qush-a-Ant09-225-225.sir backscat:   -9.352 contrast: -10.9065
lat:  -72.6460 lon: -111.6639 x: 1143 y: 1618 file:  qush-a-Ant09-226-226.sir backscat:   -9.599 contrast: -10.3115
lat:  -72.7575 lon: -111.2644 x: 1146 y: 1626 file:  qush-a-Ant09-227-227.sir backscat:   -9.128 contrast: -10.8195
lat:  -72.7575 lon: -111.2644 x: 1146 y: 1626 file:  qush-a-Ant09-228-228.sir backscat:  -10.274 contrast: -11.6410
lat:  -72.7575 lon: -111.2644 x: 1146 y: 1626 file:  qush-a-Ant09-229-229.sir backscat:  -10.308 contrast: -11.9585
lat:  -72.7650 lon: -111.5556 x: 1147 y: 1622 file:  qush-a-Ant09-230-230.sir backscat:  -10.540 contrast: -13.1880
lat:  -72.7168 lon: -111.5523 x: 1145 y: 1621 file:  qush-a-Ant09-231-231.sir backscat:   -8.631 contrast: -12.0400
lat:  -72.7168 lon: -111.5523 x: 1145 y: 1621 file:  qush-a-Ant09-232-232.sir backscat:  -10.185 contrast: -11.3045
lat:  -72.7168 lon: -111.5523 x: 1145 y: 1621 file:  qush-a-Ant09-233-233.sir backscat:  -10.691 contrast: -12.0935
lat:  -72.7088 lon: -111.1838 x: 1143 y: 1626 file:  qush-a-Ant09-234-234.sir backscat:  -10.807 contrast: -11.5275
lat:  -72.7640 lon: -111.4101 x: 1147 y: 1624 file:  qush-a-Ant09-235-235.sir backscat:   -9.959 contrast: -12.5330
lat:  -72.7334 lon: -111.5439 x: 1146 y: 1622 file:  qush-a-Ant09-236-236.sir backscat:   -9.635 contrast: -11.7880
lat:  -72.7706 lon: -111.3070 x: 1146 y: 1626 file:  qush-a-Ant09-237-237.sir backscat:  -10.172 contrast: -13.5555
lat:  -72.7706 lon: -111.3070 x: 1146 y: 1626 file:  qush-a-Ant09-238-238.sir backscat:  -10.201 contrast: -12.9510
lat:  -72.7111 lon: -111.4839 x: 1145 y: 1622 file:  qush-a-Ant09-240-240.sir backscat:  -10.166 contrast: -12.0670
lat:  -72.7111 lon: -111.4839 x: 1145 y: 1622 file:  qush-a-Ant09-241-241.sir backscat:  -10.585 contrast: -12.2770
lat:  -72.7111 lon: -111.4839 x: 1145 y: 1622 file:  qush-a-Ant09-242-242.sir backscat:   -9.671 contrast: -13.1145
lat:  -72.7111 lon: -111.4839 x: 1145 y: 1622 file:  qush-a-Ant09-243-243.sir backscat:  -10.848 contrast: -14.3970
